id_conferma,compratore,venditore,qta,prezzo_acq,articolo,n_conf,data_conf,prezzo_vend,luogo_consegna,condizioni_pag,note,carico,arrivo,emailv,emailc,condizioni_pag_venditore
489,37,27,750,4.6500,59,"385","05/31/18 00:00:00",4.9300,"PADOVA, ITALY",2,,0,1,0,0,
495,93,331,2000,11.8000,150,"389","06/08/18 00:00:00",12.7000,"Via Vittorio Veneto,1  - 26010 Ripalta Cremasca (CR) ITALY",29,"organic turkey breast frozen, the breast must be without skin, without fat, divided into 2 parts and without bones",0,1,0,0,
487,1,284,25000,0.4400,184,"383","05/30/18 00:00:00",0.4600,"Haslacher Straße 12  -  79115 Freiburg",1,"Organic Past. Milk with natural fat content - latte bio pastorizzato con grasso naturale.",1,0,0,0,
488,1,284,75000,0.3350,38,"384","05/30/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
490,513,294,140,2.9000,183,"386","06/05/18 00:00:00",3.2000,"VIDIGULFO, PAVIA",2,,0,1,0,0,
682,1,284,75000,0.3500,193,"554","04/05/19 00:00:00",0.3600,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
683,564,325,3000,0.8000,21,"555","04/08/19 00:00:00",0.8500,"San Vittore Olona",14,"Latte di capra nazionale - 3000 litri circa - fatturazione in litri. Il prezzo sopra riportato è da intendersi €/litro fco partenza + 100 euro trasporto.",1,0,0,0,
675,591,273,0,4.9900,33,"549","03/29/19 00:00:00",5.0600,"D-88367 Hohentengen",1,"25% PAYMENT in advance, 25% the day of the delivery, 50% at 3O Days net.",0,1,0,0,
684,77,170,22000,3.8250,17,"556","04/10/19 00:00:00",3.8600,"ZANE' - VI , ITALY",2,"BURRO DI SIERO FRANCESE - FRENCH WHEY BUTTER.",0,1,0,0,
687,1,284,75000,0.3500,193,"559","04/17/19 00:00:00",0.3600,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
686,576,325,4000,0.8000,21,"558","04/12/19 00:00:00",0.8500,"San Vittore Olona",14,"Latte di capra nazionale - 3000/4000 litri circa - fatturazione in litri. Il prezzo sopra riportato è da intendersi €/litro fco partenza + 100 euro trasporto.",1,0,0,0,
688,1,284,75000,0.3500,193,"560","04/24/19 00:00:00",0.3600,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
689,1,284,125000,0.3600,193,"561","04/30/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
345,450,26,1000,6.9900,33,"252","07/28/17 00:00:00",7.2800,"CHEF SERVICE  IN FORLI' , ITALY",2,"DELIVERY BINDING WITHIN 09.08.2017 --- Pagamento 30 GG Riba Netto data fattura.",0,1,0,0,
356,450,26,1000,7.1500,33,"263","09/27/17 00:00:00",7.4500,"CHEF SERVICE, FORLì -  ITALY",2,"PAGAMENTO 30 GG.RIBA netto data fattura.",0,1,0,0,
358,1,297,16500,0.5300,37,"265","09/28/17 00:00:00",0.5700,"Km. 16 Strada Provinciale Rivoltana, 20060 Truccazzano (MI)",1,"Latte Crudo Biologico. Fatturazione con pesata cliente.",1,0,0,0,
360,513,14,400,4.8000,46,"267","10/02/17 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",2,,0,1,0,0,
361,450,26,1000,7.0600,33,"268","10/10/17 00:00:00",7.4600,"CHEF SERVICE - FORLI",1,,0,1,0,0,
362,513,14,150,4.8000,46,"269","10/13/17 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
363,513,14,200,4.8000,46,"270","10/19/17 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
365,39,272,2000,5.9000,33,"272","10/24/17 00:00:00",6.0000,"VARESE, ITALY",1,,0,1,0,0,
117,53,238,2000,8.1000,139,"73","01/12/16 00:00:00",9.0000,"VIA C.COLOMBO, 1   37030 VAGO DI LAVAGNO (VR) ITALY",1,"2000 KG OF ORGANIC BEEF TOPSIDE PAD AND WITHOUT CAP - FROZEN GOOD",0,1,0,0,
107,88,254,600,12.3075,154,"67","10/29/15 00:00:00",13.5400,"SIRONE",3,"THE PRICE INCLUEDED ALREADY THE COST OF THE TRANSPORT - THE NET PRICE IS 12,00 €/KG WITHOUT THE TRANSPORT",0,1,0,0,
118,15,251,21350,4.8500,33,"74","01/13/16 00:00:00",4.9500,"BARNWOOD - GLOUCESTER, UK",15,"FROZEN ORGANIC BUTTER.",1,0,0,0,
119,118,77,10000,0.5800,37,"75","01/14/16 00:00:00",0.6000,"Sant'Ambrogio di Valpolicella VR - località Cà Verde",15,"Latte crudo fresco - certificato Biologico. Percentuali grasso/proteine conforme reg CE 834/07 art.29 Reg. CE889/08 reg- CE 853/04.",1,0,0,0,
121,53,236,1400,8.2500,139,"77","01/22/16 00:00:00",9.1000,"VAGO DI LAVAGNO 37030, VR- Italy",2,"FROZEN Goods.   Pagamento:   RIBA 30 GG.Netto data fattura.",0,1,0,0,
120,37,221,2000,3.9000,45,"76","01/18/16 00:00:00",4.1500,"PADOVA, Italie",2,"Pagamento:  30 GG.Riba netto data fattura.",0,1,0,0,
125,439,12,25000,0.5050,37,"78","01/27/16 00:00:00",0.5500,"Via Filadelfia, 220, 10137 Torino",14,"ORGANIC RAW MILK FROM HUNGARY, DELIVERY WITHIN 11 O'CLOCK.",0,1,0,0,
135,343,260,25000,0.2300,38,"85","02/18/16 00:00:00",0.2700,"Via Provinciale 17 -12050 Bosia (CN)",1,"FR ORIGIN RAW MILK.",0,1,0,0,
902,1,284,125000,0.3670,193,"759","04/02/20 00:00:00",0.3720,"FRIBURGO",1,,1,0,0,0,
903,620,67,60000,0.3000,38,"760","04/02/20 00:00:00",0.3100,"VIA COLOGNO 10 - 24053 BRIGNANO GERA D'ADDA - BG",1,,1,0,0,0,
904,76,314,1500,5.2200,195,"761","04/03/20 00:00:00",5.9000,"DAVERIO, MI - ITALIE",1,"SICAPRO 6O% BIO.",0,1,0,0,
908,616,360,3200,7.2000,93,"764","04/08/20 00:00:00",7.8000,"Via Omobono Cenini 19 - 23030 Chiuro - SO",1,"quantity between 800-1000 kg per delivery , ORGANIC BEEF TOPSIDE PAD, COMPLETELY CLEANED, WEIGHT RANGE MUST BE RESPECTED OF 5 KG + , a weight below 5 can not be accepted and this would be rejected",0,1,0,0,
905,465,363,25000,0.2900,38,"762","04/07/20 00:00:00",0.3000,"Tagliata di Antognano 4 - Rustigazzo, 29018 Lugagnano Val D'Arda",3,"LATTE CRUDO ORIGINE : CZ",0,1,0,0,
907,15,277,21600,4.3500,33,"763","04/07/20 00:00:00",4.3800,"63 CLERMONT FERRAND- FRANCE",1,"ORGANIC  FROZEN BUTTER - BURRO BIO. CANDIA ORGANIC FROZEN BUTTER.",1,0,0,0,
834,1,284,100000,0.3670,193,"697","12/20/19 00:00:00",0.3720,"Haslacher Straße 12  -  79115 Freiburg",2,,1,0,0,0,1
835,1,265,325000,0.4550,8,"698","12/20/19 00:00:00",0.4750,"Wildenauerstraße 11 -   A-5252 Aspach (Austria)",2,"Organic Pasteurized milk 3,5% - invoicing with average value. Latte bio pastorizzato 3,5% - fatturazione con media valori.",1,0,0,0,14
229,11,12,25000,0.4800,37,"159","09/26/16 00:00:00",0.5100,"Via delle Fosse n. 10 - 37050 VALLESE DI OPPEANO VR",1,"HUNGARIAN ORIGIN ORGANIC RAW MILK, INVOICING WITH THE AVERAGE VALUE.",0,1,0,0,
237,263,26,1000,6.3000,70,"165","10/10/16 00:00:00",7.3000,"PINEROLO (TO) 10064, ITALY",3,,0,0,0,0,
236,37,286,2600,3.8000,45,"164","10/06/16 00:00:00",4.0000,"PADOVA,  ITALY",2,"Pagamento, 30 gg. RIBA NETTO DATA FATTURA.",0,0,0,0,
238,510,11,25000,0.6200,37,"166","10/10/16 00:00:00",0.6550,"Tettnang",1,"ORGANIC RAW MILK FROM GERMANY. INVOICING WITH THE AVERAGE VALUE FROM THE WEIGHBRIDGES.",1,0,0,0,
244,512,26,1000,5.1500,33,"172","10/17/16 00:00:00",5.8000,"VIDOR, TV- ITALY",3,,0,0,0,0,
239,1,77,20000,0.5500,37,"167","10/14/16 00:00:00",0.5900,"Via delle Fosse n. 10 - 37050 VALLESE DI OPPEANO VR",1,"LATTE CRUDO BIOLOGICO NAZIONALE, FATTURAZIONE CON LA MEDIA DELLE PESATE.",1,0,0,0,
246,113,77,20000,0.5700,37,"174","10/21/16 00:00:00",0.6100,"Parmalat spa - Loc.Barbere 5 - 37050 Santa Maria di Zevio (VR)",1,,0,1,0,0,
248,513,14,700,4.1000,46,"175","10/24/16 00:00:00",4.4000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
691,80,330,4500,11.1000,150,"563","05/02/19 00:00:00",11.7000,"san giovanni del dosso - MN",1,"organic turkey breast frozen, same cut and same quality as already delivered / packaging: in E2 + boxes - PLASIC PALLET needed, delivery dates are just an indication, please do not deliver on Monday",0,1,0,0,
690,564,325,3000,0.8000,21,"562","04/30/19 00:00:00",0.8500,"San Vittore Olona",14,"Latte di capra nazionale - 3000 litri circa - fatturazione in litri. Il prezzo sopra riportato è da intendersi €/litro fco partenza + 100 euro trasporto.",1,0,0,0,
695,1,284,125000,0.3600,193,"567","05/09/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
692,593,345,100,2.3000,131,"564","05/07/19 00:00:00",3.3000,"POLAND",3,"ANALOGUE MOZZARELLA  shredded",1,0,0,0,
694,564,325,4500,0.8000,21,"566","05/07/19 00:00:00",0.8500,"San Vittore Olona",14,"Latte di capra nazionale - 4000/5000 litri circa - fatturazione in litri. Il prezzo sopra riportato è da intendersi €/litro fco partenza + 100 euro trasporto.",1,0,0,0,
693,593,345,100,2.2000,131,"565","05/07/19 00:00:00",3.2000,"POLAND",3,"ANALOGUE MOZZARELLA IN BLOC.",1,0,0,0,
696,1,81,25000,0.4400,200,"568","05/14/19 00:00:00",0.4700,"Biomilchstraße 1 - 82346 Andechs",25,,1,0,0,0,
697,37,251,5000,3.0000,45,"569","05/14/19 00:00:00",3.2000,"PADOVA , ITALIE",2,,0,1,0,0,
698,1,284,125000,0.3600,193,"570","05/15/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
699,513,294,160,2.9000,183,"571","05/16/19 00:00:00",3.5000,"VIDIGULFO - PV",2,,0,1,0,0,
700,37,251,10000,2.9800,45,"572","05/20/19 00:00:00",3.1000,"PADOVA , ITALY",2,,0,1,0,0,
701,513,14,100,4.8000,46,"573","05/21/19 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
702,1,81,25000,0.4400,200,"574","05/22/19 00:00:00",0.4700,"Biomilchstraße 1 - 82346 Andechs",25,,1,0,0,0,
703,1,284,125000,0.3600,193,"575","05/24/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
704,564,325,8400,0.8000,21,"576","05/27/19 00:00:00",0.8500,"San Vittore Olona",14,"Latte di capra nazionale - fatturazione in litri. Il prezzo sopra riportato è da intendersi €/litro fco partenza. Consegna 06/06  +100 € trasporto; consegna del 20/06 senza spese di trasporto.",1,0,0,0,
705,1,81,25000,0.4400,200,"577","05/28/19 00:00:00",0.4700,"Biomilchstraße 1 - 82346 Andechs",25,,1,0,0,0,
357,512,8,2000,6.7000,33,"264","09/27/17 00:00:00",6.9000,"VIDOR, TV- ITALY",3,,0,1,0,0,
367,513,14,400,4.8000,46,"273","10/26/17 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
364,51,251,750,5.0500,59,"271","10/19/17 00:00:00",5.5000,"LAMERI SPA- via Martiri della Libertà, 19- 20060 Liscate (MI), Italy",2,"PAGAMENTO 30 GG.RIBA netto data fattura.",0,1,0,0,
368,93,250,4000,11.8700,150,"274","10/27/17 00:00:00",12.7000,"RIPALTA CREMASCA",1,"2,000 kg of frozen organic turkey breast - delivery date of January ti be finally confirmed - price unchanged for the 1Q of 2018",0,1,0,0,
370,548,272,13000,6.0300,33,"276","11/03/17 00:00:00",6.0700,"44470 CARQUEFOU,  France",3,,0,1,0,0,
369,72,26,2000,6.5000,33,"275","11/02/17 00:00:00",6.8000,"COLOGNOLA AI COLLI, VR - ITALY",2,"Pagamento 30 Gg RIBA netto data fattura.",0,1,0,0,
371,513,14,300,4.8000,46,"277","11/03/17 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
372,450,26,1000,6.6500,33,"278","11/08/17 00:00:00",7.0500,"CHEF SERVICE  - FORLI, ITALY",2,,0,1,0,0,
836,1,284,100000,0.3670,193,"699","12/30/19 00:00:00",0.3720,"Haslacher Straße 12  -  79115 Freiburg",2,,1,0,0,0,1
839,1,284,100000,0.3670,193,"701","01/08/20 00:00:00",0.3720,"Haslacher Straße 12  -  79115 Freiburg",2,,1,0,0,0,1
841,1,284,125000,0.3670,193,"702","01/14/20 00:00:00",0.3720,"Haslacher Straße 12  -  79115 Freiburg",2,,1,0,0,0,1
843,564,353,15000,0.9200,21,"704","01/21/20 00:00:00",1.1100,"5131 RC  ALPHEN (N-BR) - THE NETHERLANDS",13,"RAW GOAT MILK, price: 12,32 €/kg (fat/protein) invoicing in kgs, loading MORNING BETWEEN 8,00 UP TO 12,00 , transport company VEYNAT",1,0,0,0,1
844,1,284,100000,0.3670,193,"705","01/21/20 00:00:00",0.3720,"Haslacher Straße 12  -  79115 Freiburg",2,,1,0,0,0,1
846,614,353,15000,0.9200,21,"707","01/28/20 00:00:00",1.1100,"5131 RC ALPHEN (N-BR) - THE NETHERLANDS",3,"RAW GOAT MILK, pirce 12,32 €/kg fat and protein, invoicing in kgs, loading in the morning between 8,00 up to 12,00, transport company VEYNAT",1,0,0,0,1
847,1,284,100000,0.3670,193,"708","01/29/20 00:00:00",0.3720,"Haslacher Straße 12  -  79115 Freiburg",2,,1,0,0,0,1
849,564,325,10000,0.8300,21,"710","02/03/20 00:00:00",0.9300,"SAN VITTORE OLONA",13,"latte di capra nazionale, quantitativi indicativi da 3,000 a 5000 - pezzo espresso €/LITRO fco partenza + COSTO DI TRASPORTO 150 €URO",1,0,0,0,1
491,1,284,25000,0.4400,184,"387","06/07/18 00:00:00",0.4600,"Haslacher Straße 12  -  79115 Freiburg",1,"Organic Past. Milk with natural fat content - latte bio pastorizzato con grasso naturale.",1,0,0,0,
492,1,284,75000,0.3350,38,"388","06/07/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
496,450,26,2000,6.5800,33,"390","06/08/18 00:00:00",6.8900,"CHEF SERVICE - ITALY",2,,0,1,0,0,
497,1,284,25000,0.4400,184,"391","06/14/18 00:00:00",0.4600,"Haslacher Straße 12  -  79115 Freiburg",1,"Organic Past. Milk with natural fat content - latte bio pastorizzato con grasso naturale.",1,0,0,0,
498,1,284,75000,0.3350,38,"392","06/14/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
252,73,250,1000,12.7000,150,"178","10/27/16 00:00:00",13.7000,"Via dell'Agricoltura, 310 - 41058 Vignola Modena",1,"consegna 7/11 o al più tardi 8/11 - delivery date 7/11 or at the latest 8/11
1000 kg of ORGANIC TURKEY BREAST-FROZEN",0,1,0,0,
240,11,12,100000,0.5100,37,"168","10/14/16 00:00:00",0.5400,"Via delle Fosse n. 10 - 37050 VALLESE DI OPPEANO VR",1,"HUNGARIAN ORIGIN ORGANIC RAW MILK, INVOICING WITH THE AVERAGE VALUE.",0,1,0,0,
250,504,283,300,6.9000,15,"176","10/26/16 00:00:00",7.6000,"Via Giuseppe Mazzini, 105, 24018 Villa d'Almè Bergamo, Italia",1,"300 OG OF FRESH ORGANIC PORK SHOULDERS, WEIGHT RANGE AROUND 6,00 KG, DEBONED, RIND OFF - DELIVERY2ND WEEK NOVEMBER",0,1,0,0,
268,1,77,22000,0.5950,37,"191","12/06/16 00:00:00",0.6200,"Via delle Fosse n. 10 - 37050 VALLESE DI OPPEANO VR",2,"LATTE CRUDO BIOLOGICO NAZIONALE, FATTURAZIONE CON LA MEDIA DELLE PESATE.",1,0,0,0,
251,504,283,400,6.4000,105,"177","10/26/16 00:00:00",7.0500,"Via Giuseppe Mazzini, 105, 24018 Villa d'Almè Bergamo, Italia",1,"400 KG OF ORGANIC FRESH PORK NECKS, DEBONED, DEFATTED, RIND OFF, WEIGHT AROUND 2,0-2,5 KG, DELIVERY 2ND WEEK OF NOVEMBER",0,1,0,0,
261,518,291,300,1.2000,170,"184","11/16/16 00:00:00",1.3200,"Via Ca' De' Vecchi, 1 - 27040 Fortunago (PV)",15,"Carico possibile dalle ore 10,00.",1,0,0,0,
256,364,245,1000,5.0000,15,"180","11/14/16 00:00:00",5.8000,"TAVERNERIO - CO - ITALY",2,"SHOULDERS 4D - FROZEN",0,1,0,0,
257,364,245,500,4.5000,163,"181","11/14/16 00:00:00",5.0000,"TAVERNERIO - CO - ITALY",2,"500 KG OF ORGANIC PORK BELLIES - FROZEN",0,1,0,0,
241,509,283,510,7.4000,15,"169","10/14/16 00:00:00",8.1500,"VIA CASTELLETTO, 11 - 27057 VARZI, PAVIA",14,"510 KG OF ORGANIC PORK SHOULDERS DEBONED
DELIVERY IN WEEK 43",0,1,0,0,
242,509,283,90,6.8000,163,"170","10/14/16 00:00:00",7.5000,"VIA CASTELLETTO, 11 - 27057 VARZI, PAVIA",1,"90 KG OF ORGANIC BIG BELLIES RIND OFF - DELIVERY DATE WEEK 43",0,1,0,0,
253,450,26,1000,5.2600,33,"179","10/31/16 00:00:00",5.6600,"CHEF SERVICE  , FORLI' - Italy",2,"Pagamento 30 GG Riba Netto data fattura,",0,1,0,0,
258,364,245,1000,4.5000,16,"182","11/14/16 00:00:00",5.0000,"TAVERNERIO - CO - ITALIA",2,"FROZAN ORGANIC TRIMMING 85/15",0,1,0,0,
259,80,245,2000,4.5000,16,"183","11/14/16 00:00:00",5.2000,"SAN GIOVANNI DEL DOSSO - MI - ITALY",1,"FROZEN ORGANIC  PORK TRIMMING 82/20 - 85/15",0,1,0,0,
263,450,26,1000,5.4000,33,"186","11/24/16 00:00:00",5.7600,"CHEF  SERVICE, FORLI - ITALY",2,"Pagamento Riba 30 GG.Netto data fattura.",0,1,0,0,
264,11,12,25000,0.5150,37,"187","11/30/16 00:00:00",0.5500,"Via delle Fosse n. 10 - 37050 VALLESE DI OPPEANO VR",1,"HUNGARIAN ORIGIN ORGANIC RAW MILK, INVOICING WITH THE AVERAGE VALUE.",0,1,0,0,
266,1,33,20000,0.6000,37,"189","12/01/16 00:00:00",0.6150,"Casalmaggiore, CR",1,"LATTE CRUDO BIO NAZIONALE.",1,0,0,0,
243,509,283,40,11.2000,79,"171","10/14/16 00:00:00",12.3000,"VIA CASTELLETTO, 11 - 27057 VARZI, PAVIA",1,"40 KG OF ORGANIC PORK LOINS - DELIVERY DATE WEEK 43",0,1,0,0,
267,71,54,24000,4.0200,45,"190","12/01/16 00:00:00",4.2000,"ALBAREDO D'ADIGE, VR - ITALY",1,"ORGANIC  SMP,  KOSHER.",0,1,0,0,
269,518,291,1500,1.2000,170,"192","12/06/16 00:00:00",1.3200,"Via Ca' De' Vecchi, 1 - 27040 Fortunago (PV)",15,"Carico possible dalle ore 10,00",1,0,0,0,
270,320,136,125000,0.4250,38,"193","12/21/16 00:00:00",0.4400,"Località San Martino - 58025 Monterotondo Marittimo (GR)",3,"LATTE CRUDO CECO, FATTURAZIONE CON LA MEDIA DELLE PESATE.
Cz origin raw milk, invoicing with the average value.",0,1,0,0,
273,513,14,300,4.1000,46,"195","12/28/16 00:00:00",4.4000,"Via Madonnina 32 - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
271,37,19,1200,5.5000,59,"194","12/21/16 00:00:00",5.7000,"PADOVA , ITALY",2,"Pagamento, 30 GG.Riba netto data fattura.",0,1,0,0,
277,71,188,1000,6.7000,58,"198","01/02/17 00:00:00",7.0500,"ALBAREDO D'ADIGE - ITALIE",1,,0,1,0,0,
276,518,291,600,1.2000,170,"197","12/30/16 00:00:00",1.3200,"Via Ca' De' Vecchi, 1 - 27040 Fortunago (PV)",15,"Carico possible dalle ore 10,00 di ogni Giovedì",1,0,0,0,
499,564,325,5000,0.7200,21,"393","06/14/18 00:00:00",0.7700,"Via dell'Industria, 26 - Località Orfengo - 28060 CASALINO (No)",13,"Latte di capra fresco nazionale - il prezzo sopra riportato è da intendersi €/litro. Fatturazione in Litri. Prezzo comprensivo di trasporto 100 €.",0,1,0,0,
500,39,26,10000,6.0500,33,"394","06/15/18 00:00:00",6.1500,"VARESE,  MI - ITALY",1,"BURRO BIOLOGICO CONGELATO.",0,1,0,0,
505,1,284,75000,0.3350,38,"399","06/27/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
501,1,265,325000,0.4050,8,"395","06/20/18 00:00:00",0.4400,"A-5252 Aspach Wildenauerstraße 11",14,"Organic Pasteurized milk 3,5% - invoicing with average value. Latte bio pastorizzato 3,5% - fatturazione con media valori.",1,0,0,0,
502,1,284,25000,0.4400,184,"396","06/21/18 00:00:00",0.4600,"Haslacher Straße 12  -  79115 Freiburg",1,"Organic Past. Milk with natural fat content - latte bio pastorizzato con grasso naturale.",1,0,0,0,
503,1,284,75000,0.3350,38,"397","06/21/18 00:00:00",0.3450,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
506,1,284,75000,0.3350,38,"400","07/05/18 00:00:00",0.3450,"FREIBURG",2,,1,0,0,0,
504,564,325,5000,0.7200,21,"398","06/21/18 00:00:00",0.7700,"Via dell'Industria, 26 - Località Orfengo - 28060 CASALINO (No)",14,"Latte di capra fresco nazionale - il prezzo sopra riportato è da intendersi €/litro. Fatturazione in Litri. Prezzo comprensivo di trasporto 100 €.",0,1,0,0,
509,160,314,2000,2.6000,45,"402","07/11/18 00:00:00",2.8800,"ZENSON DI PIAVE - ITALY",1,,0,1,0,0,
706,162,26,10000,4.8500,33,"578","05/30/19 00:00:00",4.9500,"DOSSOBUONO, VR - ITALY",2,,0,1,0,0,
709,595,251,1000,3.1000,45,"581","05/31/19 00:00:00",3.2900,"20873 Cavenago di Brianza (MB) ,ITALIE",1,,0,1,0,0,
710,513,14,200,4.8000,46,"582","06/05/19 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
711,1,81,25000,0.4400,200,"583","06/05/19 00:00:00",0.4700,"Biomilchstraße 1 - 82346 Andechs",25,,1,0,0,0,
712,1,284,125000,0.3600,193,"584","06/06/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
713,37,27,2250,4.3200,59,"585","06/07/19 00:00:00",4.9700,"PADOVA, ITALIEN",2,,0,1,0,0,
715,1,284,125000,0.3600,193,"587","06/13/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
716,1,81,25000,0.4400,200,"588","06/20/19 00:00:00",0.4700,"Biomilchstraße 1 - 82346 Andechs",25,,1,0,0,0,
275,524,265,75000,0.2800,172,"196","12/28/16 00:00:00",0.3200,"Wildenauerstraße 11 -   A-5252 Aspach (Austria)",14,"Austrian origin organic skimmed milk. Invoicing with the average value.",1,0,0,0,
265,520,265,25000,0.2950,172,"188","11/30/16 00:00:00",0.3150,"A-5252 Aspach Wildenauerstraße 11, AUSTRIA",14,"AUSTRIAN ORIGIN ORGANIC SKIMMED MILK(0,1% - 0,05% fat).",1,0,0,0,
278,512,26,1000,5.4700,33,"199","01/09/17 00:00:00",5.7900,"VIDOR, Italy",1,"Organic Butter 82% in 25 kg blocs.",0,1,0,0,
283,513,14,400,4.1000,46,"204","01/20/17 00:00:00",4.4000,"Via Madonnina 32 - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
286,524,265,100000,0.2800,172,"207","01/26/17 00:00:00",0.3200,"Wildenauerstraße 11 -   A-5252 Aspach (Austria)",14,"Austrian organic skimmed milk. Invoicing with the average value.",1,0,0,0,
300,80,250,9100,11.9000,150,"218","03/03/17 00:00:00",12.7000,"SAN GIOVANNI DEL DOSSO",1,"organic turkey breast - usual quality - frozen goods - delivered on plastic pallets",0,1,0,0,
301,37,221,3000,4.4000,45,"219","03/06/17 00:00:00",4.8000,"PADOVA, Italie",2,"Pagamento RIBA 30 GG Netto data fattura.",0,0,0,0,
302,526,288,22500,1.2500,159,"220","03/13/17 00:00:00",1.2800,"ZAMORA, SPAIN",3,,1,0,0,0,
707,513,14,175,4.8000,46,"579","05/30/19 00:00:00",5.1000,"VIA MADONNINA, 32  - 27018 VIDIGULFO (PV)",1,,0,1,0,0,
708,1,284,125000,0.3600,193,"580","05/30/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
717,1,284,125000,0.3600,193,"589","06/20/19 00:00:00",0.3700,"Haslacher Straße 12  -  79115 Freiburg",1,,1,0,0,0,
719,37,27,2250,4.4400,59,"591","06/24/19 00:00:00",4.8200,"PADOVA, ITALIEN",2,,0,1,0,0,
718,564,325,7500,0.8000,21,"590","06/20/19 00:00:00",0.8500,"San Vittore Olona",14,"Latte di capra nazionale - fatturazione in litri. Il prezzo sopra riportato è da intendersi €/litro fco partenza  + 100 € trasporto.",1,0,0,0,
720,1,81,25000,0.4400,200,"592","06/26/19 00:00:00",0.4700,"Biomilchstraße 1 - 82346 Andechs",25,,1,0,0,0,
722,149,323,750,4.6000,59,"594","06/26/19 00:00:00",4.9900,"PONTE SAN MARCO, BS- ITALY",2,,0,1,0,0,
723,1,16,25000,0.4450,38,"595","06/27/19 00:00:00",0.4550,"Via Barsotto, 3 -  55016 Porcari LU",1,,0,1,0,0,
851,1,284,100000,0.3670,193,"712","02/05/20 00:00:00",0.3720,"Haslacher Straße 12  -  79115 Freiburg",2,,1,0,0,0,1
855,615,353,30000,0.9200,21,"714","02/06/20 00:00:00",1.1100,"via Bovon, 3 - 31030 Breda di Piave TV",3,"LATTE CRUDO DI CAPRA, bollo Ce NLZ1977 EC - PREZZO €/KG SOGGETTO A VARIAZIONE SOMMA GRASSO/PROTEINE (BASE 7.5%) E KG CARICATI, TRASPORTATORE VEYNAT",1,0,0,0,1
859,513,14,100,4.8000,46,"717","02/10/20 00:00:00",5.1000,"Via Madonnina 32 - 27018 Vidigulfo (PV)",2,,0,1,0,0,2
860,1,284,100000,0.3670,193,"718","02/10/20 00:00:00",0.3720,"Haslacher Straße 12  -  79115 Freiburg",2,,1,0,0,0,1
861,564,325,3000,0.8300,21,"719","02/18/20 00:00:00",0.9300,"SAN VITTORE OLONA",28,"latte di capra nazionale, - prezzo espresso €/Litro fco partenza + COSTO DI TRASPORTO 150 €uro",0,1,0,0,14
862,564,325,23000,0.8300,21,"720","02/18/20 00:00:00",0.9300,"SAN VITTORE OLONA",13,"latte di capra nazionale, - prezzo espresso €/Litro fco partenza + COSTO DI TRASPORTO 150 €uro, è RICHIESTA MASSIMA PUNTUALITA' PER LO SCARICO DEL 10/03 ed eventualment eper quello agiguntivo del 14/04",0,1,0,0,14
864,1,284,250000,0.3670,193,"722","02/20/20 00:00:00",0.3720,"Haslacher Straße 12  -  79115 Freiburg",3,,1,0,0,0,1
870,576,325,4000,0.8300,21,"728","02/21/20 00:00:00",0.9300,"SAN VITTORE OLONA",13,"latte di capra nazionale, quantitativo previsto tra 3,000 - 4,000. prezzo €/litro, + 150 €uro di trasporto -- consegna richiesta mattina del 5/03",1,0,0,0,14
